"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","biodynamique","biodynamique.pval","conventional.purely.mineral.fertilization","conventional.purely.mineral.fertilization.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
1519,"1519_304.7_3.3","NA_[1519_304.7_3.3]",304.696281674444,3.27817218526316,0.00931906358857188,2.03062772485069,1.23855192269455,0.308654350654325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68631738948861,0.25748502994012,0.156177571144113,0.403193612774451,0.632708666137081,0.283433133732535,0.0424724045407637,0.614770459081836
1581,"1581_146.17_0.8","spermidine_[1581_146.17_0.8]",146.165256830014,0.791769784137931,0.0237948738048652,1.62351659412204,0.827278524347406,-0.273554963743824,"Spermidin","spermidine","CHEBI:16610",0.482281970287678,-2.51256640780128,47.6916557218505,1,"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY","C7H19N3","[M + H]+","C(CCNCCCN)CN","Alkaloids","Polyamines","Ornithine alkaloids","145.15789760799998","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","ATHGHQPFGPMSJY","NCCCCNCCCN","C7H19N3","Spermidine","http://www.wikidata.org/entity/Q418834","Alkaloids","Ornithine alkaloids","Amino acids and Peptides","Small peptides","Aminoacids","Bombyx mori","['Eukaryota']","['Metazoa']","['Arthropoda']","['Insecta']","['Lepidoptera']","['Bombycidae']","['Unknown']","['Bombyx']","['Bombyx mori']","nan","440274.0","http://www.wikidata.org/entity/Q134747",4,1.74564837750312,0.0379241516966068,1.81280358867319,0.0419161676646707,1.7923987420588,0.0499001996007984,0.130068717948718,0.0359281437125748
1637,"1637_593.28_9.6","NA_[1637_593.28_9.6]",593.275973408658,9.62581923529411,0.049639728517635,1.30417060234687,0.850037156466408,-0.234402189780297,"null",NA,NA,0.152313801878691,-210.242464207308,22.1156185654888,0.984924623115578,"InChI=1S/C34H42O10/c1-9-17(2)30(38)44-29-21-14-20-22(10-12-33(6)23(20)15-24(36)43-28(33)19-11-13-41-16-19)34(7,27(21)37)26(32(29,4)5)25(31(39)40-8)42-18(3)35/h9,11,13,16,21-22,25-26,28-29H,10,12,14-15H2,1-8H3","JUQLHLPTRRDMFC","C34H42O10","[M - H2O + H]+","CC=C(C)C(=O)OC1C2CC3=C4CC(=O)OC(C4(CCC3C(C2=O)(C(C1(C)C)C(C(=O)OC)OC(=O)C)C)C)C5=COC=C5","Terpenoids","Limonoids","Triterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.187624750499002,0,0.44311377245509,1.00100150250438,0.18562874251497,0.0111363636363636,0.978043912175649
1640,"1640_460.28_3.2","NA_[1640_460.28_3.2]",460.275438758505,3.21719122601626,0.011227547642692,1.94971509338711,1.15081473716855,0.202655601254005,"null",NA,NA,0.237670666671466,-478.551796638952,24.7207994954999,0.998994974874372,"InChI=1S/C20H39N5O8/c1-20(29)12(7-26)31-19(14(28)17(20)25-2)33-16-11(24)5-10(23)15(13(16)27)32-18-9(22)4-3-8(6-21)30-18/h3,9-19,25-29H,4-7,21-24H2,1-2H3","DPRGTTRLFRFZIM","C20H39N5O8","[M - H2O + H]+","CC1(C(OC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)CO)O","Carbohydrates","Amino cyclitols","Polyols",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.479041916167665,-1.41120774204966,0.910179640718563,-1.41508404800271,0.860279441117764,0.0648278787878788,0.347305389221557
1688,"1688_375.14_2.2","N-[(5-Hydroxy-2-pyridinyl)methyl]adenosine_[1688_375.14_2.2]",375.141948446767,2.18763898888889,0.00794289414835137,2.10002122507408,0.764790536511425,-0.386863423310996,"Adenosine, N-((5-hydroxy-2-pyridinyl)methyl)-","N-[(5-Hydroxy-2-pyridinyl)methyl]adenosine","CHEBI:175808",0.419281244194682,-294.716985249876,56.9371345997962,0.973869346733668,"InChI=1S/C16H18N6O5/c23-5-10-12(25)13(26)16(27-10)22-7-21-11-14(19-6-20-15(11)22)18-3-8-1-2-9(24)4-17-8/h1-2,4,6-7,10,12-13,16,23-26H,3,5H2,(H,18,19,20)","IRZNDKKKFMEHTG","C16H18N6O5","[M + H]+","C1=CC(=NC=C1O)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O","Alkaloids","Dipeptides","Small peptides","666.215985136|666.215985136|666.2159851360001","InChI=1S/C31H38O16/c1-14-24(38)25(39)26(40)31(44-14)47-29-27(41)30(42-10-9-17-4-7-19(34)21(36)12-17)45-22(13-43-15(2)32)28(29)46-23(37)8-5-16-3-6-18(33)20(35)11-16/h3-8,11-12,14,22,24-31,33-36,38-41H,9-10,13H2,1-2H3/b8-5+/t14-,22+,24-,25+,26+,27+,28+,29+,30+,31-/m0/s1|InChI=1S/C31H38O16/c1-14-27(44-15(2)33)24(39)25(40)31(43-14)47-29-26(41)30(42-10-9-17-4-7-19(35)21(37)12-17)45-22(13-32)28(29)46-23(38)8-5-16-3-6-18(34)20(36)11-16/h3-8,11-12,14,22,24-32,34-37,39-41H,9-10,13H2,1-2H3/b8-5+/t14-,22+,24-,25+,26+,27-,28+,29+,30+,31-/m0/s1|InChI=1S/C31H38O16/c1-14-24(39)25(40)26(41)30(43-14)47-28-27(46-23(38)8-5-16-3-6-18(34)20(36)11-16)22(13-32)45-31(29(28)44-15(2)33)42-10-9-17-4-7-19(35)21(37)12-17/h3-8,11-12,14,22,24-32,34-37,39-41H,9-10,13H2,1-2H3/b8-5+/t14-,22+,24-,25+,26+,27+,28-,29+,30-,31+/m0/s1","JBGBPOYDCGQCJC-MWKLXWFVSA-N|JCUVYORJFAOCLA-MOSXVVKOSA-N|ALERZNQPBWWLMW-OMRKUVHCSA-N","JBGBPOYDCGQCJC|JCUVYORJFAOCLA|ALERZNQPBWWLMW","CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1|CC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)O[C@H]1C|CC(=O)O[C@H]1[C@H](OCCc2ccc(O)c(O)c2)O[C@H](CO)[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O","C31H38O16|C31H38O16|C31H38O16","Acetylacteoside|4''-O-Acetylverbascoside|2-Acetylacteoside","http://www.wikidata.org/entity/Q105124315|http://www.wikidata.org/entity/Q105125140|http://www.wikidata.org/entity/Q104914069","Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Penstemon centranthifolius|Penstemon centranthifolius|Plantago depressa","['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Lamiales']|['Lamiales']|['Lamiales']","['Plantaginaceae']|['Plantaginaceae']|['Plantaginaceae']","['Cheloneae']|['Cheloneae']|['Plantagineae']","['Penstemon']|['Penstemon']|['Plantago']","['Penstemon centranthifolius']|['Penstemon centranthifolius']|['Plantago depressa']","nan|nan|nan","543978.0|543978.0|1004414.0","http://www.wikidata.org/entity/Q7164841|http://www.wikidata.org/entity/Q7164841|http://www.wikidata.org/entity/Q11061309",NA,1.00100150250438,0.241516966067864,-1.00100150250438,0.822355289421158,1.00100150250438,0.233532934131737,0.00376470588235294,0.960079840319361
1710,"1710_214.92_0.5","NA_[1710_214.92_0.5]",214.917809233111,0.525058175916666,0.0414452343155684,1.38252540068529,0.871669937784101,-0.198146140234356,"3-Bromo-5-nitro-[1,2,4]TRIAZOLE",NA,NA,NA,-143.994860382892,21.7833865126031,1,"InChI=1S/C2HBrN4O2/c3-1-4-2(6-5-1)7(8)9/h(H,4,5,6)","XXAMCWVPBITOGA","C2HBrN4O2","[M + Na]+","C1(=NC(=NN1)Br)[N+](=O)[O-]","Alkaloids","Purine alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600500649597259,0.267465069860279,-0.220873826745506,0.491017964071856,0.332002148567946,0.271457085828343,0.0912756443556444,0.203592814371257
1712,"1712_314.18_2.3","NA_[1712_314.18_2.3]",314.18085684904,2.30572200168067,0.0229960699253738,1.63834637944171,1.14752523362566,0.198525878280778,"6-amino-2-[[4-amino-2-(2-aminopropanoylamino)-4-oxobutanoyl]amino]hexanoic acid",NA,NA,0.168684787673744,-114.882224068348,77.3369526656909,1,"InChI=1S/C13H25N5O5/c1-7(15)11(20)18-9(6-10(16)19)12(21)17-8(13(22)23)4-2-3-5-14/h7-9H,2-6,14-15H2,1H3,(H2,16,19)(H,17,21)(H,18,20)(H,22,23)","XQGIRPGAVLFKBJ","C13H25N5O5","[M - H2O + H]+","CC(C(=O)NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.477045908183633,1.00100150250438,0.18562874251497,1.00100150250438,0.177644710578842,0.0192636341986187,0.936127744510978
1728,"1728_520.33_3.1","NA_[1728_520.33_3.1]",520.332694697692,3.06778159756098,0.0149127864326567,1.82644120166678,1.18146127385026,0.240572341169704,"N-[2-(4-amino-N-hexadecyl-3,5-dimethylanilino)ethyl]methanesulfonamide",NA,NA,0.188786906575991,-316.956230360037,13.3508140267805,1,"InChI=1S/C27H51N3O2S/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-30(21-19-29-33(4,31)32)26-22-24(2)27(28)25(3)23-26/h22-23,29H,5-21,28H2,1-4H3","XXCVIHQIUOANGS","C27H51N3O2S","[M + K]+","CCCCCCCCCCCCCCCCN(CCNS(=O)(=O)C)C1=CC(=C(C(=C1)C)N)C","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57880512513622,0.0658682634730539,1.66911011857018,0.0598802395209581,1.72565737932404,0.063872255489022,0.076650387978035,0.327345309381238
1734,"1734_272.94_0.5","NA_[1734_272.94_0.5]",272.941450165539,0.495926694146342,0.0268391351818762,1.57123148223591,1.14112039434174,0.190451011746424,"(R)-phosphosulfolactate",NA,NA,0.379164196797398,-135.867877892515,18.4929028238946,1,"InChI=1S/C3H7O9PS/c4-3(5)2(1-14(9,10)11)12-13(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H,9,10,11)","CABHHUMGNFUZCZ","C3H7O9PS","[M + Na]+","C(C(C(=O)O)OP(=O)(O)O)S(=O)(=O)O","Fatty acids","Dicarboxylic acids","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.49500998003992,1.00100150250438,0.213572854291417,1.00100150250438,0.205588822355289,0.0388744055944056,0.67065868263473
1743,"1743_397.11_2.1","NA_[1743_397.11_2.1]",397.110801141503,2.10763325609756,0.00252747782488653,2.59731264605216,0.75867165727434,-0.398452452872891,"Geniposidic acid",NA,NA,0.450257364877094,-29.6035819260632,29.1624129290065,1,"InChI=1S/C16H22O10/c17-3-6-1-2-7-8(14(22)23)5-24-15(10(6)7)26-16-13(21)12(20)11(19)9(4-18)25-16/h1,5,7,9-13,15-21H,2-4H2,(H,22,23)","ZJDOESGVOWAULF","C16H22O10","[M + Na]+","C1C=C(C2C1C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO","Terpenoids","Iridoids monoterpenoids","Monoterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.922155688622755,0,0.640718562874252,-1.00100150250438,0.844311377245509,0.0309333333333333,0.307385229540918
1784,"1784_411.2_3","NA_[1784_411.2_3]",411.199158341917,2.9577191369863,0.0374255625217566,1.42683166330932,0.835543431173776,-0.259213274008998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447303065060821,0.333333333333333,1.39540341548455,0.0958083832335329,1.24191103273717,0.153692614770459,0.0595606501547988,0.351297405189621
1804,"1804_416.29_2.7","NA_[1804_416.29_2.7]",416.285477739761,2.65924963191489,0.0390429157256457,1.40845775667455,1.16692345046261,0.222709924147048,"TNF-alpha Protease Inhibitor-2",NA,NA,0.0746927507458535,-309.901422713445,32.9429307534092,1,"InChI=1S/C19H37N5O5/c1-11(2)9-13(10-14(25)24-29)17(27)23-15(19(4,5)6)18(28)22-12(3)16(26)21-8-7-20/h11-13,15,29H,7-10,20H2,1-6H3,(H,21,26)(H,22,28)(H,23,27)(H,24,25)","LMIQCBIEAHJAMZ","C19H37N5O5","[M + H]+","CC(C)CC(CC(=O)NO)C(=O)NC(C(=O)NC(C)C(=O)NCCN)C(C)(C)C","Amino acids and Peptides","Tripeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.193612774451098,0,0.451097804391218,1.00100150250438,0.177644710578842,0.0499589426053822,0.50499001996008
1805,"1805_458.86_0.5","NA_[1805_458.86_0.5]",458.855586019819,0.507299566292135,0.00138795907753882,2.85762333839202,0.76528920182532,-0.385923051403747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","Fatty alcohols","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21649966550303,0.11377245508982,1.43343895285762,0.0558882235528942,1.48338396523872,0.0758483033932136,0.0916412762400998,0.2375249500998
1809,"1809_392.15_2.1","NA_[1809_392.15_2.1]",392.154898510196,2.14102661269841,0.00692173815856913,2.15978483359425,0.777505156455853,-0.36307585158159,"6-[5-acetamido-3-hydroxy-2-(hydroxymethyl)-6-methoxyoxan-4-yl]oxy-4,5-dihydroxy-3-methyloxane-2-carboxylic acid",NA,NA,0.210821860767435,-141.327747318305,65.8889479146021,0.986934673366834,"InChI=1S/C16H27NO11/c1-5-9(20)11(22)16(27-12(5)14(23)24)28-13-8(17-6(2)19)15(25-3)26-7(4-18)10(13)21/h5,7-13,15-16,18,20-22H,4H2,1-3H3,(H,17,19)(H,23,24)","CQQZQIXOOJJXET","C16H27NO11","[M - H2O + H]+","CC1C(C(C(OC1C(=O)O)OC2C(C(OC(C2O)CO)OC)NC(=O)C)O)O","Alkaloids","Iridoids monoterpenoids","Monoterpenoids","374.1212969039999|374.1212969039999","InChI=1S/C16H22O10/c1-5-8(18)2-6-7(14(22)23)4-24-15(10(5)6)26-16-13(21)12(20)11(19)9(3-17)25-16/h4,6,8-13,15-21H,1-3H2,(H,22,23)/t6-,8+,9-,10-,11-,12+,13-,15+,16+/m1/s1|InChI=1S/C16H22O10/c17-3-6-1-2-7-8(14(22)23)5-24-15(10(6)7)26-16-13(21)12(20)11(19)9(4-18)25-16/h1,5,7,9-13,15-21H,2-4H2,(H,22,23)/t7-,9-,10-,11-,12+,13-,15+,16+/m1/s1","JSKCJJNYSGWZDU-RQJSCMEKSA-N|ZJDOESGVOWAULF-OGJQONSISA-N","JSKCJJNYSGWZDU|ZJDOESGVOWAULF","C=C1[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C(C(=O)O)[C@H]2C[C@@H]1O|O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12","C16H22O10|C16H22O10","Gardoside|Geniposidic acid","http://www.wikidata.org/entity/Q27149870|http://www.wikidata.org/entity/Q5533206","Terpenoids|Terpenoids","Monoterpenoids|Monoterpenoids","Terpenoids","Monoterpenoids","Iridoids monoterpenoids","Veronica longifolia|Veronica anagallis-aquatica","['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']","['Lamiales']|['Lamiales']","['Plantaginaceae']|['Plantaginaceae']","['Veroniceae']|['Veroniceae']","['Veronica']|['Veronica']","['Veronica longifolia']|['Veronica anagallis-aquatica']","nan|nan","79014.0|484336.0","http://www.wikidata.org/entity/Q157791|http://www.wikidata.org/entity/Q159711",NA,0,0.506986027944112,1.00100150250438,0.209580838323353,1.00100150250438,0.177644710578842,0.0414545454545455,0.552894211576846
1841,"1841_270.28_9.5","NA_[1841_270.28_9.5]",270.279062411042,9.46654222682926,0.0449426150695207,1.34734166095071,0.918334062136671,-0.122909036980392,"Heptadecanamide",NA,NA,0.696567156030353,-14.950183831578,8.42046031828245,1,"InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H2,18,19)","REEPJBYQLCWOAR","C17H35NO","[M + H]+","CCCCCCCCCCCCCCCCC(=O)N","Fatty acids","Primary amides","Fatty amides","269.27186474","InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)","AMLDBWWQKYLAHJ-UHFFFAOYSA-N","AMLDBWWQKYLAHJ","CC(=O)NCCCCCCCCCCCCC(C)C","C17H35NO","N-(13-Methyltetradecyl)acetamide","http://www.wikidata.org/entity/Q27155104","Fatty acids","Fatty amides","Fatty acids","Fatty amides","Primary amides","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",4,1.00100150250438,0.207584830339321,1.00100150250438,0.197604790419162,1.41459540782567,0.101796407185629,0.0307906493506493,0.832335329341317
1902,"1902_584.42_10","NA_[1902_584.42_10]",584.421867684338,10.026807260274,0.0251796336602286,1.59895059275471,0.828256695398988,-0.271850134184605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.253493013972056,1.00100150250438,0.217564870259481,1.41705050316284,0.101796407185629,0.0254874725274725,0.722554890219561
1926,"1926_335.26_8.8","NA_[1926_335.26_8.8]",335.258109977792,8.782357867,0.0340294117040519,1.46814555886459,1.18020149728847,0.239033193758053,"(?5(6)-EET methyl ester",NA,NA,0.199412367024664,-88.9984228100701,87.0985322404744,1,"InChI=1S/C21H34O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-16-19-20(24-19)17-15-18-21(22)23-2/h7-8,10-11,13-14,19-20H,3-6,9,12,15-18H2,1-2H3","XGESKIWNDBIILZ","C21H34O3","[M + H]+","CCCCCC=CCC=CCC=CCC1C(O1)CCCC(=O)OC","Fatty acids","Open-chain polyketides","Linear polyketides","334.244270088","InChI=1S/C20H34N2S/c1-2-3-4-5-9-18-11-10-17-8-6-7-13-20(17)14-12-19(23-16-21)15-22(18)20/h17-19H,2-15H2,1H3/t17-,18-,19+,20-/m1/s1","VMURKEGWZZKIHB-YSTOQKLRSA-N","VMURKEGWZZKIHB","CCCCCC[C@@H]1CC[C@H]2CCCC[C@@]23CC[C@H](SC#N)CN13","C20H34N2S","Fasicularin","http://www.wikidata.org/entity/Q105289310","Alkaloids","Lysine alkaloids","nan","nan","nan","Nephtheis fascicularis","['Eukaryota']","['Metazoa']","['Chordata']","['Ascidiacea']","['Enterogona']","['Polycitoridae']","['Unknown']","['Nephtheis']","['Nephtheis fascicularis']","nan","403137.0","http://www.wikidata.org/entity/Q2095244",2,0,0.451097804391218,0,0.453093812375249,0,0.391217564870259,0.0242192307692308,0.868263473053892
1949,"1949_170.12_8.4","8-amino-7-oxononanoic acid_[1949_170.12_8.4]",170.117529791194,8.35685279016393,0.0273656812720544,1.56279373557151,1.24600352665056,0.31730815172794,"8-amino-7-oxononanoate","8-amino-7-oxononanoic acid","CHEBI:15830",0.469011445751641,-23.4152269020016,143.702008032535,1,"InChI=1S/C9H17NO3/c1-7(10)8(11)5-3-2-4-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)","GUAHPAJOXVYFON","C9H17NO3","[M - H2O + H]+","CC(C(=O)CCCCCC(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","169.11027872","InChI=1S/C9H15NO2/c1-8(10(11)12)7-9-5-3-2-4-6-9/h9H,1-7H2","DXHNHQIKLTZOQX-UHFFFAOYSA-N","DXHNHQIKLTZOQX","C=C(CC1CCCCC1)[N+](=O)[O-]","C9H15NO2","Cyclohexane, (2-nitro-2-propenyl)-","http://www.wikidata.org/entity/Q104991008","nan","nan","nan","nan","nan","Chrysanthemum indicum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Asterales']","['Asteraceae']","['Anthemideae']","['Chrysanthemum']","['Chrysanthemum indicum']","nan","7184.0","http://www.wikidata.org/entity/Q4157858",1,0,0.487025948103792,0,0.461077844311377,0,0.44311377245509,0,1
1953,"1953_420.22_3.2","NA_[1953_420.22_3.2]",420.22270040112,3.20512210327869,0.00395514708722636,2.4028373609696,0.782628640730591,-0.353600187454787,"6-amino-2-[[2-[(2-amino-3-hydroxypropanoyl)amino]-3-(1H-indol-3-yl)propanoyl]amino]hexanoic acid",NA,NA,0.153505917307953,-348.198609372501,59.8780692326665,0.988442211055276,"InChI=1S/C20H29N5O5/c21-8-4-3-7-16(20(29)30)24-19(28)17(25-18(27)14(22)11-26)9-12-10-23-15-6-2-1-5-13(12)15/h1-2,5-6,10,14,16-17,23,26H,3-4,7-9,11,21-22H2,(H,24,28)(H,25,27)(H,29,30)","XPVIVVLLLOFBRH","C20H29N5O5","[M + H]+","C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CO)N","Alkaloids","Purine nucleos(t)ides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.502679419048,0.00199600798403194,3.52415410686068,0.00199600798403194,3.75204696613265,0.00199600798403194,0.31128635109988,0.00798403193612774
1957,"1957_399.1_1.7","NA_[1957_399.1_1.7]",399.104641254476,1.67649808974359,0.0409593894212932,1.38764652598095,0.845351745426384,-0.242376332436985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398.097974616","InChI=1S/C15H23ClO10/c1-14(22)9-13(24-3-2-15(9,23)11(21)10(14)16)26-12-8(20)7(19)6(18)5(4-17)25-12/h2-3,5-13,17-23H,4H2,1H3/t5-,6-,7+,8-,9-,10-,11-,12+,13+,14-,15+/m1/s1","DRWIVSAUXCDFQK-XNMVDKJESA-N","DRWIVSAUXCDFQK","C[C@]1(O)[C@H](Cl)[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12","C15H23ClO10","6beta-Chloro-4aalpha,5alpha,7alpha-trihydroxy-7-methyl-1,4a,5,6,7,7aalpha-hexahydrocyclopenta[c]pyran-1alpha-yl beta-D-glucopyranoside","http://www.wikidata.org/entity/Q104664625","Terpenoids","Monoterpenoids","Terpenoids","Monoterpenoids","Iridoids monoterpenoids","Antirrhinum majus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Lamiales']","['Plantaginaceae']","['Antirrhineae']","['Antirrhinum']","['Antirrhinum majus']","nan","596457.0","http://www.wikidata.org/entity/Q156843",6,1.00100150250438,0.2375249500998,1.00100150250438,0.19560878243513,1.00100150250438,0.189620758483034,0.0102857142857143,0.94810379241517
1990,"1990_621.39_4.1","NA_[1990_621.39_4.1]",621.392681211881,4.1427578127907,0.00825663743725915,2.08319678558149,1.21076708933803,0.275921365961826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5171437605967,0.277445109780439,0.57754281555789,0.25748502994012,1.11218220458285,0.131736526946108,0.077376317016317,0.205588822355289
