cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
1130	531.2578961306409	5.702130130769231	-1		
1131	378.3004705814551	8.69239238	74		
1132	465.1023424593928	2.744464588461539	29	1132.0	CCG-208508 CollisionEnergy:102040
1133	661.1736907958984	3.411285747499999	-1		
1134	239.138644499422	2.6545639823529417	-1		
1135	301.0709487458718	2.756886078787879	35		
1136	337.17538036055134	2.2120931636363634	373		
1137	683.2820739746094	5.7738975	-1		
1138	407.0738234747024	2.795461402380952	-1		
1139	504.2285614013672	1.6097377000000002	-1		
1140	412.30615488804114	5.027981616666667	-1		
1141	406.1649728767585	2.5692614378378376	137		
1142	361.0907203682047	2.2178593766666665	-1		
1143	386.266585173801	8.049295318518517	390		
1144	508.238655784016	2.9133160431818186	-1		
1145	369.1164982599994	1.7439221234042557	-1		
1146	411.31082662001546	9.2551295	307		
1147	312.1653585441238	2.494042470000001	246		
1148	328.0787353515625	3.0389059	-1		
1149	428.3374077784433	9.250396834745764	-1		
1150	672.3743924278232	8.202712554545455	88		
1151	370.2071077686085	2.396970492647059	-1		
1152	607.4572236809557	11.501334055555557	-1		
1153	181.0495795678156	2.6738794736111107	48	1153.0	CIS-CAFFEIC ACID
1154	568.4007072485758	9.953333908333333	-1		
1155	389.2171459207968	2.6959912625	81	1155.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-
1156	433.1340238784756	2.989369097222222	264		
1157	186.99258115842864	0.8851202790243907	-1		
1158	482.2593792350327	3.320108396774194	-1		
1159	317.24773559570315	9.822985686666666	-1		
1160	606.2573765385628	4.318303752380953	-1		
1161	552.4836660943585	11.106989229508192	-1		
1162	392.1907714869751	1.50835597	-1		
1163	326.30532559563653	9.925471427272727	332		
1164	711.4681971974121	9.043569500000002	884		
1165	292.22661297198954	6.475180743589739	-1		
1166	416.1556193065591	2.4471144916666665	-1		
1167	297.2538136084246	5.329283814285715	809		
1168	698.156338503125	2.89120562	769		
1169	867.2132314046224	2.64477905	524	1169.0	Procyanidin C1 40eV
1170	309.117891947625	4.412796577777778	-1		
1171	543.3005752568359	4.196528125	77		
1172	984.131591796875	2.9292716666666667	1116		
1173	336.1551815602924	3.2022701170212766	-1		
1174	253.1542136913708	1.5400494451612896	457		
1175	359.18168914034334	2.2179277666666666	325		
1176	238.10734329475704	1.093161136	-1		
1177	279.0497792561849	3.0883414000000005	-1		
1178	428.3162852717809	4.503831957142857	65		
1179	532.3374035701563	8.145769012000002	-1		
1180	257.1564378025278	2.564581661538462	-1		
1181	389.1554216675503	1.7908174535714283	-1		
1182	207.0651293409933	3.2178878696202533	64	1182.0	SINAPIC ACID CollisionEnergy:102040
1183	442.3171844503174	7.62924485	-1		
1184	257.17538026276014	4.0875509970588215	-1		
1185	1096.6051025390625	5.3740157	-1		
1186	303.04979544035564	2.736570621212121	29	1186.0	Quercetin
1187	429.3730788932496	11.103022044642856	-1		
1188	225.19617542599337	3.9847892403508776	-1		
1189	362.3055994138537	6.8322129789473705	-1		
1190	547.1211466471354	4.936952235555556	-1		
1191	420.22280048230857	4.977015226984126	260		
1192	206.0474539570289	0.9046599213461538	-1		
1193	408.2238516057543	2.132366093548387	6		
1194	223.16935996823585	5.1447908504065	-1		
1195	441.2097330405746	3.67250794516129	-1		
1196	414.17645964342137	3.0116802265306126	-1		
1197	415.1066458565848	1.4696861428571428	165		
1198	326.3054190139771	9.074014952380953	-1		
1199	492.2188174016521	3.754049808333333	895		
1200	241.2161124702211	5.843607038842974	610		
1201	314.0631748072236	1.572217951724138	-1		
1202	804.5417574652542	10.128629808510636	-1		
1203	252.0866261542672	2.75434862368421	892		
1204	276.23028985805746	4.4791006517241385	180		
1205	478.1919927185589	2.991043417391304	-1		
1206	458.3112745314681	7.640372017500001	-1		
1207	222.1494637356109	2.7364846670000005	923		
1208	309.1694467035209	5.831716256410255	117		
1209	218.1194585195516	2.4003603666666664	-1		
1210	487.2153140977634	3.3333110684210525	47		
1211	585.4435173483456	11.516436470588234	-1		
1212	357.1449162622986	3.2314189875	206		
1213	607.2878608713684	7.481977649999999	-1		
1214	599.3797838579983	4.099712207920792	11		
1215	204.1230956352761	1.466829729090909	61	1215.0	O-acetylcarnitinium
1216	474.233228340028	3.90996885409836	-1		
1217	176.01092457278406	0.6094213604444446	782		
1218	571.397524054804	9.927298395454546	-1		
1219	437.2322120666504	7.624397525	-1		
1220	441.173398216572	3.468615569841269	65		
1221	535.2668075561523	8.78211265	-1		
1222	186.14887994295896	4.19183042601626	68		
1223	490.17064094543457	2.3035188312500003	-1		
1224	345.19077370383525	2.89813385	-1		
1225	615.4542922159604	10.858000752808987	11		
1226	616.2648002288885	3.925908381578948	-1		
1227	353.08657936453693	2.256503507792208	517		
1228	250.93531787404484	1.5552789619047622	-1		
1229	218.1022927857861	2.714735276	467		
1230	630.3621215820312	7.913427425	-1		
1231	729.2761169433594	4.79609416	-1		
1232	222.11246409910376	1.6336938292682928	124		
1233	570.3547668480936	7.652206033333333	-1		
1234	618.400129045759	4.408374714285714	67		
1235	235.06012420654287	3.29478366	-1		
1236	493.2181521335616	3.0502622590909088	-1		
1237	307.2266952398736	7.180018499115043	415		
1238	360.212640936812	2.274575681818181	-1		
1239	411.3694915800239	4.2071538	201		
1240	432.2130839029948	3.384422483333333	76		
1241	314.13853085434846	3.80312809032258	18	1241.0	NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide [IIN-based: Match]
1242	433.11250508882654	2.5847197866666667	29	1242.0	Massbank:PR302505 Kaempferol-7-O-rhamnoside
1243	306.2166775856712	1.820148572727273	396		
1244	265.19062466373697	3.5929757222222225	-1		
1245	289.0709816558213	2.6296411365853665	125		
1246	288.1998596221369	3.6307773272727273	692		
1247	502.2180633564453	2.55610395	-1		
1248	639.1936406327598	3.637384716216216	-1		
1249	450.1974949565215	2.422972944117648	595	1249.0	Benzyl gentiobioside
1250	683.4491106670363	10.561969819444446	-1		
1251	297.2425757927623	6.6156274195122	-1		
1252	298.08987696051383	1.5588534588235294	-1		
1253	807.3439611491765	4.273313027027026	-1		
1254	373.113058665506	2.8862787047619047	771	1254.0	NCGC00384897-01_C16H20O10_3-(Benzoyloxy)-2-hydroxypropyl beta-D-glucopyranosiduronic acid
1255	589.4099905841282	10.267097446428574	-1		
1256	185.03215448504	0.6065554570175442	-1		
1257	586.3372955322266	7.43535455	-1		
1258	337.2351692571518	6.156773692380952	-1		
1259	660.4232433203632	9.12834143033708	-1		
1260	515.8640823366632	10.231155722222224	-1		
1261	398.1648500257026	2.9476930444444447	177		
1262	365.1922576957232	1.7176149999999997	1039		
1263	235.14797295484752	4.2196269	-1		
1264	438.1159269544813	1.901871672222222	-1		
1265	226.2529672261719	5.509078272	124		
1266	970.115763346354	2.985886433333333	1116		
1267	354.2279304508606	5.8335282	-1		
1268	266.1596481332133	1.4383540900000005	-1		
1269	490.3277604002621	7.543756489473682	239		
1270	189.1596546395446	1.4804016885057476	74	1270.0	Homo-L-arginine - 40.0 eV
1271	362.2692408419229	6.091511683870968	-1		
1272	760.5821824008723	9.955497303773583	-1	1272.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
1273	427.19433660177214	2.3105835934782606	-1		
1274	1124.8226531993164	10.8884977	11		
1275	772.5847185316921	10.622098547169813	-1		
1276	165.05461285560037	2.756775477777778	105		
1277	133.10133846803384	5.867004002542373	630		
1278	398.1092651416016	2.94568831	-1		
1279	476.1766642069185	2.617565801923077	968		
1280	295.2269033421475	5.914319004065041	-1		
1281	535.1444871698675	3.3184227611111115	24		
1282	587.1034647623698	3.4051191666666667	-1		
1283	289.0928916016891	1.7747556109756095	-1		
1284	393.0581991265764	1.9262168275862075	1105		
1285	338.1249117186629	3.119190542857143	662		
1286	210.0608119827487	0.8010643164102562	187		
1287	312.32622612222536	10.80517587912088	-1		
1288	326.16150665283203	5.1187889250000005	-1		
1289	333.1658407358023	2.845762861538461	294		
1290	251.12760453896377	3.562509397560976	46		
1291	324.1080787697632	2.84440001	662		
1292	532.2152709960938	3.7200538	-1		
1293	444.22497177227785	4.141573425	-1		
1294	121.0561637878418	1.0256391133333334	546		
1295	166.1137604925175	1.024835158148148	74		
1296	535.4004405014604	10.210321951219518	11		
1297	354.2851306872178	6.7930076961038965	-1		
1298	499.2902766001261	2.450551603333333	201		
1299	249.12333282553223	1.5907140240000004	74		
1300	399.10557996215846	2.172213462711865	-1		
1301	178.13397796106415	2.098302082407407	-1		
1302	332.2433810397446	4.435119339024391	166		
1303	428.3159851082031	3.95096372	-1		
1304	323.1236343383789	3.04220435	29		
1305	435.2893360526902	8.161193644927534	-1		
1306	667.15013631486	3.001942441666667	506		
1307	665.2709274291992	8.19750985	-1		
1308	393.1881932799727	3.472327989855074	-1		
1309	452.313906156804	8.520088496153846	58		
1310	285.0758175324436	3.0831216777777777	35		
1311	398.2327613838195	8.955047027272727	-1		
1312	412.18088815726486	3.62149650980392	177		
1313	390.2122208170923	3.482869953448277	192		
1314	286.27431202151496	6.397715525	-1	1314.0	Spectral Match to Heptadecasphing-4-enine from NIST14
1315	620.4324631587609	8.406700290476191	-1		
1316	242.15159853893863	2.917015252941176	39		
1317	264.1527472627631	2.438164044444445	535		
1318	434.20209138373247	2.4010423913043484	-1		
1319	926.5103855133056	4.4107325812500005	67		
1320	275.20057296800644	7.7619727	420		
1321	372.2592608589749	2.4864731669642874	11		
1322	792.5623140987514	11.21755505504587	15		
1323	339.0759765651367	0.6722918640000001	-1		
1324	577.155604313785	3.433774115789474	-1		
1325	252.6988449114746	4.40122662	180		
1326	191.1431089728657	2.955807285365853	71		
1327	478.3377631055647	6.5528911571428585	-1		
1328	251.10293833465576	2.3314226833333334	-1		
1329	707.5074768066406	10.517634666666668	-1		
1330	198.2217661539713	4.543775533333334	124	1330.0	Massbank:LU080703 Azacyclotridecan-2-one
1331	549.1368060792519	4.7358901215384615	606		
1332	338.2090123508504	5.09407965	-1		
1333	144.080919447461	2.2787043863157903	429		
1334	248.1137950433825	5.967295756250001	54	1334.0	ReSpect:PT110630 1-Isothiocyanato-9-(methylsulfinyl)-nonane|9-Methylsulfinylnonnyl isothiocyanate
1335	558.201099743042	3.531333381818182	87		
1336	301.03441060384114	3.0903821833333334	723		
1337	556.1997802762206	3.66919359	27	1337.0	NCGC00180405-03_C25H30O13_2-Propenoic acid, 3-(4-hydroxy-3-methoxyphenyl)-, (1aS,1bS,2S,5aR,6S,6aS)-2-(beta-D-glucopyranosyloxy)-1a,1b,2,5a,6,6a-hexahydro-1a-(hydroxymethyl)oxireno[4,5]cyclopenta[1,2-c]pyran-6-yl ester, (2E)-
1338	441.2458268433139	4.027801531746031	273		
1339	496.1062589009949	3.4399108533333327	-1		
1340	215.0913617069913	1.9024831038461527	-1		
1341	379.2839762409667	8.813936866666667	-1		
1342	269.0919520060221	3.77226415	-1		
1343	634.4525486089797	8.3855876084507	-1		
1344	999.54702203924	6.870421827272727	-1		
1345	464.1766695793281	2.246749076811594	260	1345.0	Phenethyl sophoroside
1346	452.1738586425781	3.6244503	179		
1347	399.1410128289542	3.236329061111112	-1		
1348	254.065863609314	3.045221225	74		
1349	323.073919951766	2.2345596746268668	-1		
1350	416.2641574400016	3.488288224657534	9		
1351	255.94399575787	1.3831683470588236	101		
1352	221.1899553721438	3.785800815254238	558		
1353	574.4105682373047	7.384941850000001	-1		
1354	656.25562843137	3.501226589189189	1119	1354.0	NCGC00384589-01![(2R,3R,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,5-dihydroxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate
1355	307.26337370521406	9.64940530819672	-1	1355.0	Spectral Match to 15-HEDE from NIST14
1356	480.1574076831928	8.91756380650407	339	1356.0	NIP-142
1357	818.2500610351562	4.0234602	466		
1358	226.2040704588341	4.668279315384615	180		
1359	239.9666353864543	0.5130311930701753	101		
1360	426.29964238985934	6.288402609090908	-1		
1361	415.1013412539672	1.88140373	-1		
1362	562.3506846730527	8.680719811764707	70		
1363	297.15327962308754	2.9299683444444447	-1		
1364	344.279511262268	6.183674401666667	61		
1365	365.17103664006703	3.3253485971428565	323		
1366	315.0709750852849	3.0884641538461537	257		
1367	223.07229178678023	0.8742576960714287	-1		
1368	404.1554174713856	3.0432404393939394	-1		
1369	703.4024384914441	8.824670819402986	-1		
1370	229.1912841796875	2.1870482	74		
1371	653.1712799081055	3.31502453	-1		
1372	602.3324737548828	7.4838557	88	1372.0	Euphornin
1373	306.0959014892578	3.0533481666666664	29		
1374	365.0640502476442	2.364390811940298	-1		
1375	607.0952183703803	10.651815923076922	-1		
1376	297.25385829436385	5.398195185714286	809		
1377	591.2045138277521	3.237028607272728	-1		
1378	381.0793453070164	1.7554381493506497	-1		
1379	499.2907600419685	2.229859744444445	201		
1380	353.3275885601197	3.845276053125	7		
1381	328.2486977713434	4.763052756862743	-1		
1382	746.6059026325048	10.64259632608696	68	1382.0	Spectral Match to 1-Hexadecyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
1383	317.21117680644704	5.354554994366198	-1		
1384	208.1330946641062	2.4777672048780497	336		
1385	788.6094299610772	10.337719528455285	11		
1386	517.226385304711	3.430687751612904	-1		
1387	300.290052519342	6.826869627956987	-1	1387.0	Sphingosine
1388	388.1972244262696	2.80944928	-1		
1389	502.328403365767	7.410600666666666	-1	1389.0	Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14
1390	418.286443685179	8.676685556	-1		
1391	329.1389058449707	4.132054366666667	71	1391.0	8-hydroxy-3,6,9-trimethylidene-2-oxo-dodecahydroazuleno[4,5-b]furan-4-yl 2-(hydroxymethyl)prop-2-enoate
1392	453.1367666557887	2.859512491803279	-1		
1393	298.2741806990517	6.574754655	21		
1394	296.0659915165345	0.5886312495999998	239		
1395	389.21702156213365	2.967520134999999	81	1395.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-
1396	165.05465159510618	3.1966440412499995	105		
1397	330.3001398728597	6.602602199999999	-1		
1398	485.1295585632324	3.313444775	48		
1399	152.0706829389524	2.2391149408333324	74		
1400	668.2758026123047	3.0945161666666667	-1		
1401	180.1017189055681	2.678975863793103	-1		
1402	386.1449579106962	2.438390795384616	106		
1403	226.0532913208008	3.3354332	-1		
1404	389.2170264723853	3.1688083406250005	-1	1404.0	NCGC00385777-01_C19H32O8_(2R)-4-[(1S)-1-Hydroxy-2,6,6-trimethyl-4-oxo-2-cyclohexen-1-yl]-2-butanyl beta-D-glucopyranoside
1405	253.65923881823733	2.9299198	39		
1406	407.0953347342355	2.679736428571428	-1		
1407	175.1189651492339	1.4529690990291255	74	1407.0	ARGININE
1408	408.3088353483175	9.63825098125	11		
1409	458.2232131960602	3.036746425	260		
1410	443.31497955322266	4.0336336500000005	334		
1411	345.1333007823079	4.3955033666666665	330		
1412	499.1451585557726	2.7466988888888886	27		
1413	416.26440496168414	3.5987121869565235	9		
1414	280.0919713288263	0.6249693900000001	239		
1415	236.14918104727207	1.5207179607476633	672		
1416	518.3584325453814	8.411896576470589	239		
1417	341.2321075444601	7.960930941666665	-1		
1418	590.4263763475542	8.379562950000002	-1		
1419	166.08626568802003	1.5909172479674794	74	1419.0	PHENYLALANINE
1420	337.0915757431937	2.672100778125001	27		
1421	343.12949843642457	2.745231698412699	-1		
1422	558.3535325794813	8.238387622222223	50		
1423	415.2997383449389	9.263820285507244	-1		
1424	319.0436395928955	2.740719342857143	29	1424.0	myricetin CollisionEnergy:102040
1425	176.01084228763824	0.899762615316456	782		
1426	541.371198866862	8.416778346666666	-1		
1427	229.1911277770996	2.33230875	74		
1428	413.3048439030151	4.5641345375	-1		
1429	264.0714576943954	0.7157261330769231	74		
1430	436.793989057902	10.256832133333337	-1		
1431	269.0807434092285	4.0826144	35		
1432	496.31160142686633	4.056608840740742	-1		
1433	412.3787782860858	9.732764684545456	-1		
1434	643.4056500251173	4.182063238	-1		
1435	602.3308544228364	7.914971787500001	88		
1436	565.40415540463	8.90655450428571	-1		
1437	393.2783035060576	8.891388721739126	43		
1438	372.2746284351436	4.825852125609757	-1		
1439	435.0920511881511	3.253776975	-1	1439.0	ReSpect:PT109320 Quercetin-3-Arabinoside|Quer-3-Ara|Guajavarin|2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one
1440	425.1417074052328	2.5431901380952384	-1		
1441	465.2635841369629	7.74911125	-1		
1442	351.15520945866746	3.027961508771931	-1		
1443	333.26477050999006	3.088267137837837	7		
1444	587.139638264974	3.976315933333333	-1		
1445	593.2759515878104	9.9172615742268	-1		
1446	406.13249642633934	3.9389750428571424	-1		
1447	490.2281321217021	3.894182900000001	-1		
1448	480.3674964904785	7.8439059	-1		
1449	1052.763857758789	10.212179090909087	11		
1450	398.9059160484612	0.5020362038043478	-1		
1451	454.2867421949582	6.270930670967743	-1		
1452	733.4497787156502	9.052368993023256	-1		
1453	526.3193511962891	4.976833578571429	-1		
1454	394.2073698053283	4.560622895312499	159		
1455	207.05839347839355	2.1723107500000003	903		
1456	484.142561340332	2.6272879700000003	-1		
1457	720.3335876517335	2.76373265	242		
1458	151.03943570483298	3.23436045	390		
1459	473.38519287109375	4.0851054	-1		
1460	541.1314697265625	4.8892125	-1		
1461	463.0871452569396	2.456044181818181	24	1461.0	ReSpect:PM007810 3'-O-Methylluteolin 6-C-glucoside
1462	358.1791931152344	4.15593066	563		
1463	407.2579258229996	7.428538016000002	-1		
1464	457.2067344175017	3.8231290066666666	9		
1465	219.1743176687234	4.361773280991735	9	1465.0	1,5-dimethyl-1-vinyl-4-hexenyl acetate
1466	231.1703695834739	1.4664157090909091	316		
1467	236.1619723252973	4.868268181300813	-1		
1468	524.3007633483888	8.04467757826087	623	1468.0	Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14
1469	168.06549935283726	1.980710086065575	-1		
1470	629.2730924602578	10.315923351351348	-1		
1471	437.19356847213487	6.509104250847461	-1		
1472	519.1486612955729	4.161966033333333	-1		
1473	221.18982982724992	4.01323371125	558		
1474	662.5857505979004	9.4263205625	-1		
1475	683.1812744144503	3.755573820588236	29		
1476	382.1716156022	2.756585422222221	159		
1477	290.24598912032644	5.062906464285713	180		
1478	438.1163051831773	2.205489923529412	-1		
1479	326.13879649029536	2.7207044	-1		
1480	478.97500193689257	4.293717607407409	11		
1481	231.0501181626512	3.350570689473684	1204		
1482	521.1268539428711	2.7472692333333337	-1		
1483	333.080290229126	1.041054505	382		
1484	300.1807299201275	3.085705910526316	71		
1485	492.3459756064802	9.079411107142858	58		
1486	640.2248190894243	3.3976339102564097	195		
1487	179.07038709877713	3.032655457142857	136	1487.0	4-Methoxycinnamic acid CollisionEnergy:205060
1488	414.2852439882304	7.80871925	-1		
1489	496.339917724888	7.382210317391304	-1		
1490	305.2474241294861	7.433066265624998	-1	1490.0	Spectral Match to 15-OxoEDE from NIST14
1491	322.2122794864439	1.7712948775862074	141		
1492	646.41694364108	10.742908545454544	130		
1493	511.75805664104814	3.747713806666667	893		
1494	420.2734203930664	4.143474837878789	11		
1495	264.16320038016767	5.523102633333333	-1		
1496	283.13056509835377	7.0835826	-1		
1497	466.19222606312144	1.804615909090909	-1		
1498	324.2895685840048	7.249817085507247	332		
1499	263.7095031764439	4.833522128571429	180		
1500	678.4784620680921	8.352531303061227	-1		
1501	428.3378478068374	9.389961116129037	-1		
1502	608.363896584353	4.839023185714286	-1		
1503	563.2612976083495	7.415920959999999	-1		
1504	520.3401292339942	7.480270352136753	370	1504.0	PC(18:2/0:0); [M+H]+ C26H51N1O7P1
1505	677.2815035320264	3.666489674358975	-1		
1506	344.1491440996046	3.9171917884615386	106		
1507	545.2221357569716	4.264549038888888	9		
1508	598.3064289093018	4.096462125	-1		
1509	449.10785752451073	3.285103324050632	-1		
1510	186.1311518351237	4.2553891	374		
1511	523.2686279296875	7.99607876	88	1511.0	NCGC00385054-01_C31H38O7_4H-Cyclopenta[a]cyclopropa[f]cycloundecen-4-one, 4a,8-bis(acetyloxy)-7-(benzoyloxy)-1,1a,4a,5,6,7,7a,8,9,10,11,11a-dodecahydro-1,1,3,6-tetramethyl-9-methylene-, (1aR,2E,4aR,6S,7S,7aR,8R,11aS)-
1512	169.03534860400677	1.4512023590909089	967	1512.0	URATE - 30.0 eV
1513	554.2223645167381	3.50557230952381	195		
1514	326.2324596413086	4.4530585600000006	10		
1515	479.2026519775391	2.7857496	-1		
1516	355.101951014905	1.93136332948718	48	1516.0	Chlorogenic acid
1517	452.2780427956421	6.991656550000002	-1		
1518	317.1209905616083	2.517031647457628	116		
1519	304.69628167444364	3.2781721852631573	-1		
1520	617.4192509253767	9.123349998571424	-1		
1521	712.4260884608724	7.947064500000001	-1		
1522	625.1555267333985	4.178518065	-1		
1523	372.1442326183995	2.9481879642857143	66		
1524	586.3233133951823	5.208625366666666	871		
1525	447.3476728007756	10.294440156626504	786		
1526	451.2076301574707	2.5550218	-1		
1527	364.1605228922755	1.875681453521126	136	1527.0	[(2E,6E)-1-Oxo-8-hydroxy-2,6-dimethylocta-2,6-dien-1-yl]beta-D-glucopyranoside
1528	294.1409184402794	1.2401613884615383	-1		
1529	288.13394623357544	2.1091208650000004	-1		
1530	502.1192118326823	2.1367137	-1	1530.0	CHEBI:15723
1531	324.09535643250365	1.4646164627906977	-1		
1532	506.3607240176947	8.547233072727273	-1		
1533	414.1759726025046	2.4259528500000003	-1		
1534	369.05815277212406	2.0852691980000007	-1		
1535	442.2801101700236	2.180391233333333	201		
1536	484.2400563557943	3.5778725166666674	260		
1537	366.1151313797302	2.3618132625	-1		
1538	404.1916199793743	2.3439950555555544	-1		
1539	562.3658390990182	10.412981418032784	-1		
1540	449.62424169631583	4.220736192523365	11		
1541	558.3900146484375	9.2469963	239		
1542	406.1862564133911	2.5284056	-1		
1543	137.05974343167634	1.5560561430894322	250		
1544	472.3423418317522	4.6081691	-1		
1545	270.20649610260006	2.939942542857143	-1		
1546	746.3959147135416	3.8209019	-1		
1547	1087.6728108723958	7.342708591666668	543		
1548	470.2747365326742	2.0695034933333334	201		
1549	348.25338134814456	4.84832084	981		
1550	481.2044613761933	3.5316956629032266	-1		
1551	728.4946742242172	9.045210457575758	884		
1552	517.1553477411685	1.8035526347826083	921		
1553	271.2267743961851	5.140402262264153	-1		
1554	497.1749189327925	3.606437000000001	-1		
1555	773.5174669185581	11.777479384615386	-1		
1556	476.3293756013232	10.712915967479669	847	1556.0	NAXAGOLIDE
1557	505.13215525704425	3.1281270902439013	621		
1558	652.4405059893799	6.9826688	-1		
1559	500.17640551495725	3.1068958852941178	27	1559.0	Catalposide
1560	210.09190368652344	3.1518428	-1		
1561	714.5515403766784	11.375431531250005	1341		
1562	527.3370361328125	9.161657575	-1		
1563	175.1441222107655	0.6114948852272724	74	1563.0	ARGININE
1564	476.2138746217761	3.53009057948718	260		
1565	523.2690277099609	7.723271875	88	1565.0	NCGC00385054-01_C31H38O7_4H-Cyclopenta[a]cyclopropa[f]cycloundecen-4-one, 4a,8-bis(acetyloxy)-7-(benzoyloxy)-1,1a,4a,5,6,7,7a,8,9,10,11,11a-dodecahydro-1,1,3,6-tetramethyl-9-methylene-, (1aR,2E,4aR,6S,7S,7aR,8R,11aS)-
1566	231.1380135287133	5.018820023636365	71	1566.0	MoNA:3475533 Dehydrocostus lactone
1567	549.2451924661458	1.92644024	-1		
1568	245.11710358120112	3.157404673333333	71		
1569	230.89011947538697	0.506977316097561	101		
1570	386.1814880371094	3.7957418	-1		
1571	222.112469556855	1.81102437398374	124		
1572	494.2958958419424	4.245078489361703	-1		
1573	466.3295486461304	8.969985580000001	58		
1574	609.1447274364536	3.1416838	-1		
1575	921.2980124733664	4.0715654	-1		
1576	546.4003203312253	8.389236183333335	-1		
1577	234.0972896048693	4.282259007317073	54	1577.0	ReSpect:PT110640 1-Isothiocyanato-8-(methylsulfinyl)-octane|8-Methylsulfinyloctyl isothiocyanate
1578	490.1702032126312	2.64388431875	-1		
1579	600.3167419445452	7.731134542857143	88		
1580	188.16461481407603	2.872264196428572	467	1580.0	4-aminobutanoic acid_pentanoyl chloride
1581	146.16525683001444	0.7917697841379308	74	1581.0	SPERMIDINE
1582	378.1758674346133	2.179138118518518	363	1582.0	NCGC00169586-02!7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-4-carboxylic acid
1583	408.2393424299871	5.726559618181818	-1		
1584	372.22281131899456	2.907504152845528	110		
1585	205.1950931863336	7.608603712698411	9	1585.0	Spectral Match to (-)-Isolongifolol from NIST14
1586	696.5406224035364	11.380870196721316	498	1586.0	GalCer(d18:2/16:1); [M+H]+ C40H74N1O8
1587	583.076193852578	9.940350724000002	-1		
1588	409.2735580453462	8.382745508749998	-1		
1589	618.4271181022658	7.471578802985078	-1		
1590	520.3398226246828	7.327236959829057	68		
1591	438.2980019753854	7.35677705	-1		
1592	490.3291515013317	8.467899872727273	-1		
1593	1168.8484497133534	10.873589105263155	11		
1594	556.2391065716731	2.85449220735294	-1		
1595	408.2007865905762	2.73729345	-1		
1596	418.1335925483584	2.427766345454546	102		
1597	525.1578369140625	1.6135823	-1		
1598	476.2489629482187	3.685482691428573	-1		
1599	340.212194825	6.23762734	117		
1600	343.1020385050536	2.0630405359375	-1	1600.0	Caffeic acid 4-O-beta-D-glucopyranoside 
1601	450.2696957063666	2.310893488888889	-1		
1602	278.2225659735006	2.16185185	357		
1603	530.1878755012843	3.2348013782608693	27	1603.0	Picroside II
1604	361.23693625290167	5.812349954166667	49		
1605	515.1547685706097	4.700867715217392	497		
1606	367.1501222808207	2.4514485189655164	-1		
1607	458.23979040304096	3.516918261538461	628		
1608	623.2857256855582	9.653364961363636	-1		
1609	460.1963348388672	2.85965845	987		
1610	352.1185564319022	2.78590265	284		
1611	670.4395553464811	11.917527211382112	-1		
1612	297.09795258753786	3.287736801869158	202		
1613	162.0550121430632	1.820850186764705	29		
1614	168.05153760215998	0.8202249328787878	-1		
1615	547.2027151930455	3.163433114285714	-1		
1616	437.26949395342336	4.631329277777777	708		
1617	212.1499115896058	1.7612507601694922	11		
1618	245.6910985325521	4.1063417	180		
1619	653.1709783224379	3.61955851764706	29		
1620	552.3519165062503	4.45184823	-1		
1621	223.0536193847656	4.7632049	6		
1622	183.06519157754715	4.083882403225807	105		
1623	221.64364800159163	2.214430707692308	535		
1624	221.1649141337331	2.2995970416666665	457		
1625	266.19738215831416	3.629708186363637	-1		
1626	405.2421468101705	7.080279641666667	-1		
1627	731.4346995360447	9.292623645569616	-1		
1628	463.28440475523377	8.8760067125	1223		
1629	315.1954185863718	6.422414865079365	813		
1630	222.07614898791508	1.5672123	119		
1631	385.2560912103469	4.746767690322581	-1		
1632	498.6947479248047	2.8778384	-1		
1633	448.1453925251431	3.256454775	159		
1634	271.9168063263714	0.5064760038655464	101		
1635	280.20188649727373	1.0840565033333334	357		
1636	225.08708598042807	1.1872112666666668	218	1636.0	3-HYDROXYKYNURENINE
1637	593.2759734086576	9.625819235294111	-1		
1638	293.2112860176495	5.139058277319587	15		
1639	402.1765150606356	3.640261581818182	-1		
