"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"2002_740.46_3.5",2002,740.462685990898,3.53495432876712,0.0241101381257077,1.61780030156527,1.53192566661435,0.615346295299024,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","null",NA,NA,"CN(C)CC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H57N15O7/c1-44(2)15-23(48)45-14-6-10-22(45)27(52)43-21(9-5-13-39-30(35)36)26(51)42-20(8-4-12-38-29(33)34)25(50)41-19(7-3-11-37-28(31)32)24(49)40-18(16-46)17-47/h16,18-22,47H,3-15,17H2,1-2H3,(H,40,49)(H,41,50)(H,42,51)(H,43,52)(H4,31,32,37)(H4,33,34,38)(H4,35,36,39)","DWYVYOKAWWYHEC"
"4335_326.71_3.4",4335,326.709350711306,3.37079982213115,0.0245972645901343,1.60911318718377,1.39379291053428,0.479016221794941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5371_393.19_3.6",5371,393.188335980209,3.60540944264706,0.0251858582578218,1.5988432451126,0.66872350782886,-0.58051826120544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3156_357.24_3.5",3156,357.235700157725,3.45555046910569,0.0253450602957044,1.5961066712561,1.37592733958465,0.460404285745885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4825_208.08_1.9",4825,208.081727981974,1.86467966041667,0.0253539766711977,1.59595391361229,0.738056194288889,-0.438197430179579,"Carbohydrates","Aminosugars and aminoglycosides","Aminosugars","null",NA,NA,"C(C(C(C(C(C(C(=O)O)O)O)O)O)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H15NO7/c8-2(1-9)3(10)4(11)5(12)6(13)7(14)15/h2-6,9-13H,1,8H2,(H,14,15)","VPLLYEXGSJYTJP"
"241_425.18_3",241,425.179180734028,3.03011491538461,0.025558127489874,1.59247096782993,0.687680461734092,-0.540189738329902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963_370.74_3.5",963,370.73565797383,3.53587941619048,0.026060687222401,1.5840141360923,1.41544018374419,0.501250782490541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5091_173.14_1.6",5091,173.139822512954,1.56707955510204,0.0272475164626127,1.56467307635015,1.35728296887831,0.440721527860241,"Alkaloids","Ornithine alkaloids","Polyamines","Acetylagmatine",NA,NA,"CC(=O)NCCCCN=C(N)N",NA,NA,NA,NA,"JMACEDIUUMWDIC","nan","nan","InChI=1S/C7H16N4O/c1-6(12)10-4-2-3-5-11-7(8)9/h2-5H2,1H3,(H,10,12)(H4,8,9,11)","JMACEDIUUMWDIC"
"1728_520.33_3.1",1728,520.332694697692,3.06778159756098,0.027279076435344,1.56417033730821,1.37231793571727,0.456614760770943,"Alkaloids","Ornithine alkaloids","Polyamines","N-[2-(4-amino-N-hexadecyl-3,5-dimethylanilino)ethyl]methanesulfonamide",NA,NA,"CCCCCCCCCCCCCCCCN(CCNS(=O)(=O)C)C1=CC(=C(C(=C1)C)N)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C27H51N3O2S/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-30(21-19-29-33(4,31)32)26-22-24(2)27(28)25(3)23-26/h22-23,29H,5-21,28H2,1-4H3","XXCVIHQIUOANGS"
"2947_321.96_0.7",2947,321.961847225356,0.737994604225352,0.0273978868557754,1.56228293215284,1.40903012205468,0.494702453715962,"Amino acids and Peptides","Small peptides","Aminoacids","4-Dichloroacetyloxy-5-nitro-4,5-dihydrothymine",NA,NA,"CC1(C(NC(=O)NC1=O)OC(=O)C(Cl)Cl)[N+](=O)[O-]",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H7Cl2N3O6/c1-7(12(16)17)4(14)10-6(15)11-5(7)18-3(13)2(8)9/h2,5H,1H3,(H2,10,11,14,15)","XHNRVDJBGSWOTP"
"3600_335.22_3.4",3600,335.222564140109,3.37055827398374,0.0288489394430356,1.53987014793298,1.39712476373001,0.482460859671839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737_464.3_4.3",1737,464.299711594756,4.2568880969697,0.0294582950558146,1.53079239222789,1.3491619549651,0.432063541466708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337_392.75_3.6",2337,392.748576614576,3.60746863018868,0.0297438628431288,1.52660263021505,1.60988764233625,0.686960002935699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517_288.25_6.7",3517,288.253337084762,6.70723579512195,0.0307233088409427,1.51253201344591,0.69815311012928,-0.518384630084363,"Fatty acids","Fatty amides","N-acyl amines","Lalmin D","CCCCCCCCCCCC(=O)N(CCO)CCO",NA,"CCCCCCCCCCCC(=O)N(CCO)CCO","1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3",NA,"AOMUHOFOVNGZAN-UHFFFAOYSA-N","AOMUHOFOVNGZAN","AOMUHOFOVNGZAN","nan","nan","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(20)17(12-14-18)13-15-19/h18-19H,2-15H2,1H3","AOMUHOFOVNGZAN"
"240_183.09_0.7",240,183.086278461492,0.74251660539823,0.0312717537775676,1.50484776203938,0.693552941901148,-0.52792208097151,"Carbohydrates","Saccharides","Monosaccharides","Sorbogem","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO","C(C(C(C(C(CO)O)O)O)O)O","\"\"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1\"\"",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","FBPFZTCFMRRESA","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-","FBPFZTCFMRRESA-GUCUJZIJSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"1395_389.22_3",1395,389.217021562134,2.967520135,0.031340190540346,1.50389836745999,0.691783734819083,-0.531607001343777,"Terpenoids","Apocarotenoids","Megastigmanes","Bridelionoside B","CC(=O)CCC/1=C(C)/C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)CC1(C)C","CC1=CC(=O)CC(C)(C)C1(O)CCC(C)OC1OC(CO)C(O)C(O)C1O","CC(C=CC1(C(CC(CC1(C)O)O)(C)C)O)OC2C(C(C(C(O2)CO)O)O)O","InChI=1S/C19H32O8/c1-9(21)5-6-11-10(2)17(12(22)7-19(11,3)4)27-18-16(25)15(24)14(23)13(8-20)26-18/h12-18,20,22-25H,5-8H2,1-4H3/t12?,13-,14-,15+,16-,17?,18+/m1/s1",NA,"JVIDANAJZDBKRL-FJUMDGKUSA-N","JVIDANAJZDBKRL","CZYPGTRKJFYXLT","InChI=1S/C19H32O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h7,11,13-17,20,22-25H,5-6,8-9H2,1-4H3","CZYPGTRKJFYXLT-UHFFFAOYSA-N","InChI=1S/C19H34O9/c1-10(27-16-15(24)14(23)13(22)12(9-20)28-16)5-6-19(26)17(2,3)7-11(21)8-18(19,4)25/h5-6,10-16,20-26H,7-9H2,1-4H3","XZRJEYQBLXDNNU"
"1075_165.08_0.7",1075,165.076191250928,0.650918970789474,0.0313953723449711,1.50313436189987,0.681626891142671,-0.552945841845776,"Carbohydrates","Saccharides","Monosaccharides","Sorbogem","C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O","C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O","C(C(C(C(C(CO)O)O)O)O)O","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1",NA,"FBPFZTCFMRRESA-KVTDHHQDSA-N","FBPFZTCFMRRESA","SHZGCJCMOBCMKK","InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1","SHZGCJCMOBCMKK-JFNONXLTSA-N","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2","FBPFZTCFMRRESA"
"248_296.2_4.2",248,296.200685501831,4.243088275,0.0319105366068522,1.49606589265903,0.621398684855048,-0.686408906783108,"Alkaloids","Lysine alkaloids","Piperidine alkaloids","Glemanserin",NA,NA,"C1CN(CCC1C(C2=CC=CC=C2)O)CCC3=CC=CC=C3",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H25NO/c22-20(18-9-5-2-6-10-18)19-12-15-21(16-13-19)14-11-17-7-3-1-4-8-17/h1-10,19-20,22H,11-16H2","AXNGJCOYCMDPQG"
"5229_316.23_0.8",5229,316.234355166809,0.755061496,0.0321177588833233,1.49325476658647,1.59215791045735,0.670983429685523,"Amino acids and Peptides","Small peptides","Polyamines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734_397.24_2.9",2734,397.236836377382,2.85382002647059,0.0333294720344652,1.47717156585746,1.33389749937296,0.415647809829967,"Terpenoids","Eicosanoids","Prostaglandins","Androst-4-ene-3.beta., diacetate",NA,NA,"CC(=O)OC1CCC2(C3CCC4(C(C3CCC2=C1)CCC4OC(=O)C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H34O4/c1-14(24)26-17-9-11-22(3)16(13-17)5-6-18-19-7-8-21(27-15(2)25)23(19,4)12-10-20(18)22/h13,17-21H,5-12H2,1-4H3","FKDRTPPOFBKQAT"
"802_555.35_4",802,555.353430632858,4.01143788130841,0.033793153517465,1.47117127873918,1.41248198765112,0.498232470011294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321_372.26_2.5",1321,372.259260858975,2.48647316696429,0.0340345812824982,1.46807958802454,1.29622906890397,0.374320693044485,"Amino acids and Peptides","Small peptides","Tripeptides","Sporaricin A",NA,NA,"CC(C1CCC(C(O1)OC2C(CC(C(C2O)N(C)C(=O)CN)OC)N)N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H35N5O5/c1-8(19)11-5-4-9(20)17(26-11)27-16-10(21)6-12(25-3)14(15(16)24)22(2)13(23)7-18/h8-12,14-17,24H,4-7,18-21H2,1-3H3","VMUGJEXITMIYRW"
"2210_282.22_9.6",2210,282.221578925436,9.6032578745283,0.034648521085094,1.46031529779936,1.49519215237469,0.580330902125201,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","4-Octyldiphenylamine",NA,NA,"CCCCCCCCC1=CC=C(C=C1)NC2=CC=CC=C2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H27N/c1-2-3-4-5-6-8-11-18-14-16-20(17-15-18)21-19-12-9-7-10-13-19/h7,9-10,12-17,21H,2-6,8,11H2,1H3","DMLLDZGHGNLZNW"
"2848_419.19_3.5",2848,419.192259120598,3.53935427234043,0.0348599513729278,1.45767322303451,0.636859171984535,-0.650953708813116,"Terpenoids","Monoterpenoids","Pinane monoterpenoids","null",NA,NA,"C1CC(=COC2C(C(C(C(O2)COC3C(C(C(CO3)O)O)O)O)O)O)C4CC1C4",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C19H30O10/c20-11-6-27-18(16(24)13(11)21)28-7-12-14(22)15(23)17(25)19(29-12)26-5-9-2-1-8-3-10(9)4-8/h5,8,10-25H,1-4,6-7H2","SBEAYYBOUQWTHI"
"3171_205.07_1.5",3171,205.068960814748,1.54215448942308,0.0350937520097475,1.45477019718729,0.688318956258492,-0.538850852661704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2832_221.04_1.5",2832,221.041996054987,1.5091439520548,0.0351303815402193,1.45431713344418,0.694369847227426,-0.526223794282335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4743_207.14_2.7",4743,207.137903182555,2.73161465964912,0.0354304032121221,1.45062390519425,0.71415736778698,-0.485686081263123,"Terpenoids","Apocarotenoids","Apocarotenoids(ε-)","Vomifoliol",NA,"CC(=O)C#CC1=C(C)CC(O)CC1(C)C","CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C",NA,NA,NA,NA,"SZKRSYBOEULCED","InChI=1S/C13H18O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h11,15H,7-8H2,1-4H3","SZKRSYBOEULCED-UHFFFAOYSA-N","InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3","KPQMCAKZRXOZLB"
"4983_287.05_4.1",4983,287.054904245902,4.07613294242424,0.0361887621829657,1.44142627144558,0.7080595949238,-0.498057302823834,"Shikimates and Phenylpropanoids","Flavonoids","Flavones","luteolin",NA,"O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12","C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O",NA,NA,NA,NA,"IYRMWMYZSQPJKC","InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H","IYRMWMYZSQPJKC-UHFFFAOYSA-N","InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H","IQPNAANSBPBGFQ"
"1020_203.11_3.5",1020,203.108868306049,3.45941822068965,0.0368732739969051,1.43328829945211,0.691125369743579,-0.532980656485895,"Fatty acids","Fatty Acids and Conjugates","Thia fatty acids","null",NA,"CC(=O)c1ccc2c(c1)C=CC(C)(C)O2","CS(=O)CCCCCCCCC(=O)O",NA,NA,NA,NA,"ZAJTXVHECZCXLH","InChI=1S/C13H14O2/c1-9(14)10-4-5-12-11(8-10)6-7-13(2,3)15-12/h4-8H,1-3H3","ZAJTXVHECZCXLH-UHFFFAOYSA-N","InChI=1S/C10H20O3S/c1-14(13)9-7-5-3-2-4-6-8-10(11)12/h2-9H2,1H3,(H,11,12)","XZYIQKMSOAQJCG"
"3196_244.15_2.1",3196,244.154359568032,2.05074669056604,0.0372649954311862,1.42869892767969,1.5307764856085,0.614263644924534,"Fatty acids","Fatty esters","Fatty acyl carnitines","3-[(3-hydroxy-3-methylbutanoyl)oxy]-4-(trimethylammonio)butanoate",NA,NA,"CC(C)(CC(=O)OC(CC(=O)O)C[N+](C)(C)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H23NO5/c1-12(2,17)7-11(16)18-9(6-10(14)15)8-13(3,4)5/h9,17H,6-8H2,1-5H3/p+1","IGLHHSKNBDXCEY"
"4762_175.15_3.8",4762,175.148118261166,3.7715605880597,0.0376115974818563,1.42467822034464,0.745967180031092,-0.422815936589115,"Terpenoids","Apocarotenoids","Apocarotenoids(ε-)","a-ionone",NA,"Cc1ccc(C)c2c1CCCC2C","CC1=CCCC(C1C=CC(=O)C)(C)C",NA,NA,NA,NA,"OIIJXQMSEYQDDI","InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3","OIIJXQMSEYQDDI-UHFFFAOYSA-N","InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6-8,12H,5,9H2,1-4H3","UZFLPKAIBPNNCA"
"5088_290.22_1.2",5088,290.218598429622,1.20544417666667,0.0384089144516223,1.41556796709498,1.34320194259404,0.425676221874148,"Alkaloids","Lysine alkaloids","Quinolizidine alkaloids","null",NA,NA,"COCC1CCCN1CC2CN3CCC2CC3CN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H29N3O/c1-19-11-14-3-2-5-17(14)9-13-10-18-6-4-12(13)7-15(18)8-16/h12-15H,2-11,16H2,1H3","KPBSHQYUMFLVOZ"
"4471_210.11_1.9",4471,210.1119092334,1.94484407008547,0.0385441224554739,1.41404183758099,0.710198424520691,-0.493705934949074,"Alkaloids","Pseudoalkaloids","Phenylethylamines","null",NA,NA,"CN(C1CCCCC1)C(=O)C(F)(F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H14F3NO/c1-13(8(14)9(10,11)12)7-5-3-2-4-6-7/h7H,2-6H2,1H3","YIPMXDYAKIORFF"
"84_165.05_4.1",84,165.054659563763,4.09012826764706,0.0389721511188236,1.4092456220941,0.637482838144581,-0.649541591593481,"Polyketides","Cyclic polyketides","Simple phenolic acids","bmse000680",NA,"O=C(O)/C=C/c1ccc(O)cc1","C1=CC(=C(C=C1CCC(=O)O)O)O",NA,NA,NA,NA,"NGSWKAQJJWESNS","InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3+","NGSWKAQJJWESNS-ZZXKWVIFSA-N","InChI=1S/C9H10O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1,3,5,10-11H,2,4H2,(H,12,13)","DZAUWHJDUNRCTF"
"1151_370.21_2.4",1151,370.207107768609,2.39697049264706,0.03936115722865,1.40493214167797,1.41889719688804,0.504770065851921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571_222.11_1.8",1571,222.112469556855,1.81102437398374,0.0400437214516933,1.39746556828483,0.71750057614349,-0.4789481046335,"Alkaloids","Tyrosine alkaloids","Phenylethylamines","N-(3,4-dimethoxybenzyl)-beta-alanine",NA,NA,"COC1=C(C=C(C=C1)CNCCC(=O)O)OC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H17NO4/c1-16-10-4-3-9(7-11(10)17-2)8-13-6-5-12(14)15/h3-4,7,13H,5-6,8H2,1-2H3,(H,14,15)","QVZCXKFEFBZSFG"
"3518_329.12_2.3",3518,329.121253492181,2.27472527083333,0.0403492709319084,1.39416430810696,0.669634107628689,-0.578555081853386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531_476.25_4",3531,476.248633299047,3.98476010151515,0.0405643367296743,1.39185562080772,0.73781979230242,-0.438659604480875,"Polyketides","Linear polyketides","Open-chain polyketides","N-[2-[2-[2,2-dimethyl-6-(3-methylbutoxy)-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl]-2-hydroxyethoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide",NA,NA,"CC(C)CCOC1C2C(OC1C(COC3C(C(C(C(O3)CO)O)O)NC(=O)C)O)OC(O2)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H39NO11/c1-10(2)6-7-29-18-17(32-21-19(18)33-22(4,5)34-21)12(26)9-30-20-14(23-11(3)25)16(28)15(27)13(8-24)31-20/h10,12-21,24,26-28H,6-9H2,1-5H3,(H,23,25)","BUGZMDLMIRKFTB"
"4144_339.11_2.2",4144,339.10748855608,2.24717075616438,0.0407525742211139,1.38984495294327,0.756088313807972,-0.403373338679706,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","2-Coumaroylquinic acid",NA,"Cc1cc(=O)oc2cc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12|Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2O|Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2|O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O|COC(=O)C[C@@H](OC(=O)/C=C/c1ccc(O)c(OC)c1)C(=O)OC","C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O",NA,NA,NA,NA,"YUDPTGPSBJVHCN|SBZWTSHAFILOTE|XMOCLSLCDHWDHP|BMRSEYFENKXDIS|BNOTVQGTWXPTHW","InChI=1S/C16H18O8/c1-7-4-12(18)23-10-5-8(2-3-9(7)10)22-16-15(21)14(20)13(19)11(6-17)24-16/h2-5,11,13-17,19-21H,6H2,1H3/t11-,13-,14+,15-,16?/m1/s1|InChI=1S/C15H14O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,13-21H/t13-,14-,15-/m0/s1|InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15+/m1/s1|InChI=1S/C16H18O8/c17-10-4-1-9(2-5-10)3-6-13(19)24-12-8-16(23,15(21)22)7-11(18)14(12)20/h1-6,11-12,14,17-18,20,23H,7-8H2,(H,21,22)/b6-3+/t11-,12-,14-,16+/m1/s1|InChI=1S/C16H18O8/c1-21-12-8-10(4-6-11(12)17)5-7-14(18)24-13(16(20)23-3)9-15(19)22-2/h4-8,13,17H,9H2,1-3H3/b7-5+/t13-/m1/s1","YUDPTGPSBJVHCN-YJUJGKJLSA-N|SBZWTSHAFILOTE-KKUMJFAQSA-N|XMOCLSLCDHWDHP-DOMZBBRYSA-N|BMRSEYFENKXDIS-OTCYKTEZSA-N|BNOTVQGTWXPTHW-VUDGCMKMSA-N","InChI=1S/C16H18O8/c17-10-4-1-9(2-5-10)3-6-13(19)24-12-8-16(23,15(21)22)7-11(18)14(12)20/h1-6,11-12,14,17-18,20,23H,7-8H2,(H,21,22)","BMRSEYFENKXDIS"
"745_135.12_3.5",745,135.116810559628,3.49006077723577,0.0409936288976013,1.38728363473437,0.720407360212003,-0.473115173933133,"Terpenoids","Monoterpenoids","Pinane monoterpenoids","2-Methylbicyclo(4.3.0)nona-3,8-diene",NA,"Cc1ccc(C(C)C)cc1","CC1C=CCC2C1C=CC2",NA,NA,NA,NA,"HFPZCAJZSCWRBC","InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H3","HFPZCAJZSCWRBC-UHFFFAOYSA-N","InChI=1S/C10H14/c1-8-4-2-5-9-6-3-7-10(8)9/h2-4,7-10H,5-6H2,1H3","YVLGRGCYQOZGCO"
"3913_241.14_3",3913,241.143390655783,3.04823815280899,0.041015027609314,1.38705699176707,0.706063981426977,-0.502129172715202,"Polyketides","Linear polyketides","Macrolide lactones","null",NA,"COc1cc(O)c(CC(C)C)c(OC)c1OC","C=CCCCCCCC(=CCC(=O)O)C(=O)O",NA,NA,NA,NA,"ROVXFNGQIBRIQW","InChI=1S/C13H20O4/c1-8(2)6-9-10(14)7-11(15-3)13(17-5)12(9)16-4/h7-8,14H,6H2,1-5H3","ROVXFNGQIBRIQW-UHFFFAOYSA-N","InChI=1S/C13H20O4/c1-2-3-4-5-6-7-8-11(13(16)17)9-10-12(14)15/h2,9H,1,3-8,10H2,(H,14,15)(H,16,17)","IQDBNCDDNJCNDB"
"2846_284.21_2",2846,284.206598669564,2.04420527073171,0.0419106087625376,1.37767603087957,0.71292692550758,-0.488173885834746,"Amino acids and Peptides","Small peptides","Tripeptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471_331.08_1.5",3471,331.078936309699,1.54286900754717,0.0420868095801483,1.37585399499925,0.654293978010723,-0.611989102399443,NA,NA,NA,NA,NA,"O=C(OCC1=CCO[C@H]1N1C(=O)[C@H](O)C[C@@H]1O)c1ccc[nH]1",NA,NA,NA,NA,NA,"FNUUELXEOOURSN","InChI=1S/C14H16N2O6/c17-10-6-11(18)16(12(10)19)13-8(3-5-21-13)7-22-14(20)9-2-1-4-15-9/h1-4,10-11,13,15,17-18H,5-7H2/t10-,11+,13-/m1/s1","FNUUELXEOOURSN-NTZNESFSSA-N",NA,NA
"5046_175.15_3.7",5046,175.148153305359,3.65670571527778,0.0421483190994785,1.37521974062115,0.741410686802835,-0.43165518436162,"Terpenoids","Apocarotenoids","Apocarotenoids(ε-)","3-(2,6,6-Trimethyl-2-cyclohexen-1-yl)methacrylaldehyde",NA,"Cc1ccc(C)c2c1CCCC2C","CC1=CCCC(C1C=C(C)C=O)(C)C",NA,NA,NA,NA,"OIIJXQMSEYQDDI","InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3","OIIJXQMSEYQDDI-UHFFFAOYSA-N","InChI=1S/C13H20O/c1-10(9-14)8-12-11(2)6-5-7-13(12,3)4/h6,8-9,12H,5,7H2,1-4H3","LAGYWBZWJKHOOJ"
"95_652.41_3.4",95,652.410908933574,3.37077191967213,0.0424269413891063,1.37235827593343,1.38492476222134,0.46980760218166,"Terpenoids","Steroids","Pregnane steroids","null",NA,NA,"CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)C3CCCCC3)C(C)CO)C)CN(C)CC4CCCCC4",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H59N3O5/c1-26-22-39(27(2)25-40)36(42)32-21-31(37-35(41)30-16-9-6-10-17-30)18-19-33(32)44-28(3)13-11-12-20-43-34(26)24-38(4)23-29-14-7-5-8-15-29/h18-19,21,26-30,34,40H,5-17,20,22-25H2,1-4H3,(H,37,41)","NILCQTKEVAIMRT"
"654_290.08_1.3",654,290.075809059279,1.32059021388889,0.0426560322275725,1.37001954414706,0.696906043962567,-0.520963928099538,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","1-Arabinofuranosyl-5-ethynylcytosine",NA,NA,"C#CC1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H13N3O5/c1-2-5-3-14(11(18)13-9(5)12)10-8(17)7(16)6(4-15)19-10/h1,3,6-8,10,15-17H,4H2,(H2,12,13,18)","NCZFDEBKMUJQQO"
